time;month;temperature;feelslike;wind;direction;gust;cloud;rain;rain_ratio;pressure;weather
03:00;2;10;8;15;NE;23;29;0.0;0;1029;Partly cloudy
06:00;2;9;8;7;NE;16;29;0.0;0;1030;Partly cloudy
09:00;2;11;9;17;NNE;24;30;0.0;0;1031;Partly cloudy
12:00;2;13;12;14;NE;23;19;0.0;0;1028;Clear
15:00;2;15;14;11;NE;21;16;0.0;0;1025;Clear
18:00;2;13;14;3;W;11;17;0.0;0;1026;Clear
21:00;2;12;12;4;NE;6;17;0.0;0;1028;Clear
00:00;2;10;10;6;NNE;9;18;0.0;0;1027;Clear
03:00;2;9;8;6;N;10;16;0.0;0;1027;Clear
06:00;2;8;8;6;N;9;12;0.0;0;1027;Clear
09:00;2;12;11;9;NNE;10;26;0.0;0;1027;Partly cloudy
12:00;2;16;16;7;ESE;15;12;0.0;0;1023;Clear
15:00;2;16;16;8;SE;9;16;0.0;0;1020;Clear
18:00;2;14;14;6;S;8;28;0.0;0;1021;Partly cloudy
21:00;2;13;13;8;SSE;11;43;0.0;0;1022;Partly cloudy
00:00;2;16;16;9;SE;13;21;0.0;0;1015;Clear
03:00;2;15;15;7;E;10;52;0.0;0;1014;Partly cloudy
06:00;2;16;16;5;NE;7;89;0.0;0;1017;Overcast
09:00;2;18;18;8;NE;9;85;0.1;0;1018;Patchy rain possible
12:00;2;20;20;9;ENE;11;92;0.1;0;1017;Patchy rain possible
15:00;2;20;20;14;ENE;18;90;0.2;0;1016;Patchy rain possible
18:00;2;19;19;11;NE;15;93;0.0;0;1018;Overcast
21:00;2;17;17;12;NE;17;100;0.2;0;1020;Patchy rain possible
00:00;2;13;13;5;E;7;45;0.0;0;1022;Partly cloudy
03:00;2;12;11;8;NE;10;43;0.0;0;1021;Partly cloudy
06:00;2;11;10;9;NNE;11;47;0.0;0;1022;Partly cloudy
09:00;2;13;13;7;NNE;9;44;0.0;0;1023;Partly cloudy
12:00;2;16;16;2;NE;10;46;0.0;0;1019;Partly cloudy
15:00;2;16;16;5;SSE;12;44;0.0;0;1018;Partly cloudy
18:00;2;15;15;2;NW;6;45;0.0;0;1020;Partly cloudy
21:00;2;14;14;6;NNE;9;45;0.0;0;1023;Partly cloudy
00:00;2;12;12;9;NNE;12;46;0.0;0;1023;Partly cloudy
03:00;2;12;12;8;N;11;46;0.0;0;1022;Partly cloudy
06:00;2;11;11;8;NNE;10;43;0.0;0;1022;Partly cloudy
09:00;2;14;13;7;NNE;8;44;0.0;0;1022;Partly cloudy
12:00;2;17;17;5;ESE;11;32;0.0;0;1017;Partly cloudy
15:00;2;18;18;10;SSE;12;18;0.0;0;1014;Clear
18:00;2;17;17;11;SE;16;9;0.0;0;1015;Clear
21:00;2;13;12;13;SE;20;11;0.0;0;1016;Clear
00:00;2;15;15;5;N;8;69;0.0;0;1025;Cloudy
03:00;2;15;15;4;NNE;6;82;0.0;0;1025;Cloudy
06:00;2;15;15;5;NNE;7;97;0.0;0;1026;Overcast
09:00;2;16;16;5;ESE;6;92;0.0;0;1026;Overcast
12:00;2;19;19;7;SSE;12;60;0.0;0;1022;Partly cloudy
15:00;2;20;20;10;SSE;18;24;0.0;0;1019;Clear
18:00;2;19;19;11;SE;15;5;0.0;0;1019;Clear
21:00;2;16;16;10;SE;14;13;0.0;0;1020;Clear
00:00;2;12;12;9;SE;13;9;0.0;0;1015;Clear
03:00;2;12;11;5;ESE;7;11;0.0;0;1014;Clear
06:00;2;12;12;4;E;5;10;0.0;0;1016;Clear
09:00;2;16;16;5;SE;10;12;0.0;0;1016;Clear
12:00;2;22;22;9;SE;16;7;0.0;0;1013;Clear
15:00;2;23;25;11;SE;13;5;0.0;0;1011;Clear
18:00;2;21;21;13;SE;18;7;0.0;0;1013;Clear
21:00;2;18;18;11;SE;15;8;0.0;0;1014;Clear
00:00;2;16;16;12;NE;16;100;0.1;0;1021;Patchy rain possible
03:00;2;16;16;14;NE;19;100;0.1;0;1021;Patchy rain possible
06:00;2;15;14;14;NE;19;100;0.0;0;1023;Overcast
09:00;2;15;15;10;NE;13;100;0.0;0;1025;Overcast
12:00;2;16;16;10;NE;17;100;0.0;0;1023;Overcast
15:00;2;16;16;10;ENE;17;100;0.0;0;1022;Overcast
18:00;2;16;16;6;NNE;9;88;0.0;0;1023;Overcast
21:00;2;16;16;6;NE;9;93;0.0;0;1025;Overcast
00:00;2;15;15;8;NE;11;100;0.0;0;1026;Overcast
03:00;2;15;14;10;NNE;13;100;0.0;0;1025;Overcast
06:00;2;14;14;12;NNE;16;100;0.1;0;1028;Patchy rain possible
09:00;2;14;13;10;NNE;14;100;0.0;0;1030;Overcast
12:00;2;15;15;11;NE;17;100;0.0;0;1028;Overcast
15:00;2;16;16;10;NE;11;84;0.0;0;1025;Cloudy
18:00;2;15;15;4;NNE;10;78;0.0;0;1026;Cloudy
21:00;2;15;15;4;N;6;76;0.0;0;1026;Cloudy
00:00;2;14;14;9;SE;13;37;0.0;0;1020;Partly cloudy
03:00;2;13;13;7;SE;11;54;0.0;0;1018;Partly cloudy
06:00;2;13;13;6;SE;8;61;0.0;0;1018;Cloudy
